item,almonds,antioxydant juice,asparagus,avocado,babies food,bacon,barbecue sauce,black tea,blueberries,body spray,bramble,brownies,bug spray,burger sauce,burgers,butter,cake,candy bars,carrots,cauliflower,cereals,champagne,chicken,chili,chocolate,chocolate bread,chutney,cider,clothes accessories,cookies,cooking oil,corn,cottage cheese,cream,dessert wine,eggplant,eggs,energy bar,energy drink,escalope,extra dark chocolate,flax seed,french fries,french wine,fresh bread,fresh tuna,fromage blanc,frozen smoothie,frozen vegetables,gluten free bar,grated cheese,green beans,green grapes,green tea,ground beef,gums,ham,hand protein bar,herb & pepper,honey,hot dogs,ketchup,light cream,light mayo,low fat yogurt,magazines,mashed potato,mayonnaise,meatballs,melons,milk,mineral water,mint,mint green tea,muffins,mushroom cream sauce,napkins,nonfat milk,oatmeal,oil,olive oil,pancakes,parmesan cheese,pasta,pepper,pet food,pickles,protein bar,red wine,rice,salad,salmon,salt,sandwich,shallot,shampoo,shrimp,soda,soup,spaghetti,sparkling water,spinach,strawberries,strong cheese,tea,tomato juice,tomato sauce,tomatoes,toothpaste,turkey,vegetables mix,water spray,white wine,whole weat flour,whole wheat pasta,whole wheat rice,yams,yogurt cake,zucchini
melons,0.022222222222222223,0.0,0.011111111111111112,0.1111111111111111,0.0,0.022222222222222223,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0.08888888888888889,0.0,0.0,0.12222222222222222,0.022222222222222223,0.07777777777777778,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.0,0.044444444444444446,0.0,0.13333333333333333,0.0,0.011111111111111112,0.022222222222222223,0.0,0.03333333333333333,0.03333333333333333,0.0,0.011111111111111112,0.0,0.0,0.022222222222222223,0.2111111111111111,0.011111111111111112,0.03333333333333333,0.044444444444444446,0.03333333333333333,0.0,0.18888888888888888,0.044444444444444446,0.05555555555555555,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.15555555555555556,0.011111111111111112,0.05555555555555555,0.011111111111111112,0.011111111111111112,0.2,0.12222222222222222,0.03333333333333333,0.044444444444444446,0.011111111111111112,0.044444444444444446,0.05555555555555555,0.03333333333333333,0.022222222222222223,0.03333333333333333,0.044444444444444446,0.05555555555555555,0.0,0.0,0.022222222222222223,0.011111111111111112,1.0,0.18888888888888888,0.23333333333333334,0.05555555555555555,0.03333333333333333,0.0,0.011111111111111112,0.0,0.03333333333333333,0.0,0.044444444444444446,0.08888888888888889,0.13333333333333333,0.022222222222222223,0.0,0.022222222222222223,0.0,0.022222222222222223,0.03333333333333333,0.011111111111111112,0.03333333333333333,0.022222222222222223,0.07777777777777778,0.011111111111111112,0.0,0.011111111111111112,0.022222222222222223,0.12222222222222222,0.0,0.07777777777777778,0.18888888888888888,0.0,0.022222222222222223,0.03333333333333333,0.0,0.0,0.044444444444444446,0.044444444444444446,0.06666666666666667,0.011111111111111112,0.1,0.03333333333333333,0.0,0.022222222222222223,0.011111111111111112,0.03333333333333333,0.1,0.022222222222222223,0.011111111111111112,0.022222222222222223
milk,0.040123456790123455,0.00720164609053498,0.0102880658436214,0.05761316872427984,0.00823045267489712,0.015432098765432098,0.015432098765432098,0.03292181069958848,0.01131687242798354,0.00720164609053498,0.0030864197530864196,0.04218106995884774,0.01440329218106996,0.01131687242798354,0.13786008230452676,0.047325102880658436,0.102880658436214,0.006172839506172839,0.02263374485596708,0.00823045267489712,0.05452674897119342,0.0411522633744856,0.11419753086419752,0.006172839506172839,0.24794238683127573,0.0030864197530864196,0.006172839506172839,0.0257201646090535,0.012345679012345678,0.033950617283950615,0.08847736625514403,0.00720164609053498,0.0360082304526749,0.00205761316872428,0.00823045267489712,0.01646090534979424,0.23765432098765432,0.04218106995884774,0.0257201646090535,0.059670781893004114,0.01748971193415638,0.0102880658436214,0.1831275720164609,0.03806584362139918,0.07098765432098765,0.037037037037037035,0.015432098765432098,0.11008230452674897,0.18209876543209877,0.0051440329218107,0.060699588477366256,0.015432098765432098,0.009259259259259259,0.13580246913580246,0.1697530864197531,0.01954732510288066,0.03806584362139918,0.006172839506172839,0.07098765432098765,0.059670781893004114,0.033950617283950615,0.0102880658436214,0.030864197530864196,0.026748971193415638,0.10185185185185185,0.01646090534979424,0.00102880658436214,0.00720164609053498,0.04218106995884774,0.01748971193415638,1.0,0.37037037037037035,0.024691358024691357,0.012345679012345678,0.023662551440329218,0.01954732510288066,0.0,0.0205761316872428,0.00720164609053498,0.03189300411522634,0.13168724279835392,0.12757201646090535,0.029835390946502057,0.01440329218106996,0.03909465020576132,0.00411522633744856,0.0051440329218107,0.02263374485596708,0.030864197530864196,0.021604938271604937,0.00720164609053498,0.07510288065843622,0.0102880658436214,0.0030864197530864196,0.006172839506172839,0.0051440329218107,0.13580246913580246,0.00720164609053498,0.11728395061728394,0.2736625514403292,0.009259259259259259,0.012345679012345678,0.015432098765432098,0.01748971193415638,0.00720164609053498,0.044238683127572016,0.02263374485596708,0.10802469135802469,0.009259259259259259,0.0874485596707819,0.033950617283950615,0.0,0.026748971193415638,0.01748971193415638,0.07613168724279835,0.09156378600823045,0.01440329218106996,0.024691358024691357,0.0102880658436214
mineral water,0.031879194630872486,0.011185682326621925,0.008948545861297539,0.04865771812080537,0.0022371364653243847,0.012863534675615212,0.01621923937360179,0.02237136465324385,0.015100671140939598,0.017337807606263984,0.002796420581655481,0.040268456375838924,0.011185682326621925,0.010067114093959731,0.10234899328859061,0.012863534675615212,0.11521252796420582,0.009507829977628635,0.02237136465324385,0.007829977628635347,0.043064876957494405,0.03131991051454139,0.09563758389261745,0.008948545861297539,0.220917225950783,0.007829977628635347,0.00727069351230425,0.011185682326621925,0.011185682326621925,0.03131991051454139,0.08445190156599552,0.006152125279642058,0.040268456375838924,0.0016778523489932886,0.006711409395973154,0.015659955257270694,0.21364653243847875,0.028523489932885907,0.02348993288590604,0.07158836689038031,0.024049217002237135,0.007829977628635347,0.14149888143176734,0.03467561521252797,0.05592841163310962,0.03691275167785235,0.01901565995525727,0.08501118568232663,0.14988814317673377,0.008948545861297539,0.0732662192393736,0.010067114093959731,0.013422818791946308,0.1303131991051454,0.17170022371364654,0.02069351230425056,0.03859060402684564,0.008389261744966443,0.07158836689038031,0.06319910514541387,0.03859060402684564,0.005592841163310962,0.03076062639821029,0.026286353467561523,0.10067114093959731,0.015659955257270694,0.006152125279642058,0.012304250559284116,0.03243847874720358,0.01174496644295302,0.20134228187919462,1.0,0.024608501118568233,0.005592841163310962,0.018456375838926176,0.012304250559284116,0.0011185682326621924,0.021252796420581657,0.00727069351230425,0.03076062639821029,0.11577181208053691,0.14149888143176734,0.019574944071588368,0.008948545861297539,0.03467561521252797,0.008389261744966443,0.003355704697986577,0.03243847874720358,0.04586129753914989,0.03243847874720358,0.0050335570469798654,0.07158836689038031,0.006711409395973154,0.002796420581655481,0.0050335570469798654,0.006152125279642058,0.09899328859060402,0.006711409395973154,0.09675615212527965,0.2505592841163311,0.00727069351230425,0.011185682326621925,0.021252796420581657,0.013422818791946308,0.006152125279642058,0.040268456375838924,0.024049217002237135,0.10234899328859061,0.009507829977628635,0.08053691275167785,0.032997762863534674,0.0,0.018456375838926176,0.0145413870246085,0.040268456375838924,0.08445190156599552,0.015100671140939598,0.02348993288590604,0.0145413870246085
mint,0.04580152671755725,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.007633587786259542,0.0,0.030534351145038167,0.007633587786259542,0.015267175572519083,0.007633587786259542,0.015267175572519083,0.0,0.015267175572519083,0.05343511450381679,0.04580152671755725,0.08396946564885496,0.0,0.022900763358778626,0.015267175572519083,0.04580152671755725,0.030534351145038167,0.10687022900763359,0.007633587786259542,0.19083969465648856,0.007633587786259542,0.0,0.007633587786259542,0.03816793893129771,0.022900763358778626,0.0916030534351145,0.0,0.05343511450381679,0.0,0.0,0.015267175572519083,0.16793893129770993,0.03816793893129771,0.007633587786259542,0.09923664122137404,0.007633587786259542,0.0,0.1450381679389313,0.015267175572519083,0.07633587786259542,0.03816793893129771,0.007633587786259542,0.1297709923664122,0.1297709923664122,0.0,0.03816793893129771,0.007633587786259542,0.030534351145038167,0.16793893129770993,0.1450381679389313,0.030534351145038167,0.022900763358778626,0.022900763358778626,0.07633587786259542,0.030534351145038167,0.022900763358778626,0.0,0.022900763358778626,0.015267175572519083,0.05343511450381679,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.022900763358778626,0.03816793893129771,0.183206106870229,0.33587786259541985,1.0,0.0,0.015267175572519083,0.007633587786259542,0.0,0.007633587786259542,0.007633587786259542,0.022900763358778626,0.09923664122137404,0.1297709923664122,0.06870229007633588,0.007633587786259542,0.022900763358778626,0.0,0.022900763358778626,0.05343511450381679,0.03816793893129771,0.022900763358778626,0.015267175572519083,0.061068702290076333,0.007633587786259542,0.007633587786259542,0.0,0.007633587786259542,0.11450381679389313,0.015267175572519083,0.05343511450381679,0.22900763358778625,0.007633587786259542,0.007633587786259542,0.015267175572519083,0.007633587786259542,0.0,0.04580152671755725,0.06870229007633588,0.11450381679389313,0.015267175572519083,0.030534351145038167,0.03816793893129771,0.0,0.0,0.007633587786259542,0.04580152671755725,0.07633587786259542,0.015267175572519083,0.030534351145038167,0.0
mint green tea,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.11904761904761904,0.0,0.14285714285714285,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.023809523809523808,0.0,0.047619047619047616,0.0,0.0,0.0,0.16666666666666666,0.0,0.047619047619047616,0.11904761904761904,0.0,0.0,0.3333333333333333,0.023809523809523808,0.023809523809523808,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.16666666666666666,0.0,0.09523809523809523,0.0,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.07142857142857142,0.2857142857142857,0.23809523809523808,0.0,1.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.11904761904761904,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.11904761904761904,0.023809523809523808,0.0,0.0,0.0,0.07142857142857142,0.0,0.11904761904761904,0.2619047619047619,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.0,0.11904761904761904,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.0
muffins,0.016574585635359115,0.0,0.0,0.03867403314917127,0.0055248618784530384,0.0055248618784530384,0.0,0.011049723756906077,0.011049723756906077,0.011049723756906077,0.0,0.022099447513812154,0.011049723756906077,0.0,0.0718232044198895,0.022099447513812154,0.06629834254143646,0.0055248618784530384,0.022099447513812154,0.011049723756906077,0.016574585635359115,0.04419889502762431,0.0718232044198895,0.0,0.16574585635359115,0.0055248618784530384,0.0,0.011049723756906077,0.0,0.04419889502762431,0.016574585635359115,0.0,0.04419889502762431,0.0,0.0055248618784530384,0.016574585635359115,0.143646408839779,0.0055248618784530384,0.011049723756906077,0.06629834254143646,0.0055248618784530384,0.0,0.22099447513812154,0.011049723756906077,0.049723756906077346,0.03314917127071823,0.0055248618784530384,0.049723756906077346,0.14917127071823205,0.027624309392265192,0.03867403314917127,0.0055248618784530384,0.022099447513812154,0.11049723756906077,0.08839779005524862,0.0055248618784530384,0.049723756906077346,0.0,0.055248618784530384,0.0718232044198895,0.06077348066298342,0.0,0.011049723756906077,0.03314917127071823,0.08839779005524862,0.022099447513812154,0.0055248618784530384,0.011049723756906077,0.027624309392265192,0.0,0.1270718232044199,0.18232044198895028,0.011049723756906077,0.0,1.0,0.027624309392265192,0.0055248618784530384,0.016574585635359115,0.011049723756906077,0.022099447513812154,0.08287292817679558,0.08839779005524862,0.04419889502762431,0.016574585635359115,0.022099447513812154,0.011049723756906077,0.0055248618784530384,0.027624309392265192,0.03314917127071823,0.016574585635359115,0.0,0.06077348066298342,0.022099447513812154,0.0055248618784530384,0.0055248618784530384,0.011049723756906077,0.049723756906077346,0.0,0.03314917127071823,0.14917127071823205,0.011049723756906077,0.022099447513812154,0.027624309392265192,0.011049723756906077,0.0,0.016574585635359115,0.011049723756906077,0.09392265193370165,0.016574585635359115,0.04419889502762431,0.055248618784530384,0.0,0.022099447513812154,0.016574585635359115,0.022099447513812154,0.055248618784530384,0.022099447513812154,0.04419889502762431,0.0055248618784530384
mushroom cream sauce,0.006993006993006993,0.0,0.0,0.013986013986013986,0.0,0.0,0.0,0.006993006993006993,0.006993006993006993,0.0,0.0,0.06293706293706294,0.006993006993006993,0.006993006993006993,0.11188811188811189,0.027972027972027972,0.0979020979020979,0.013986013986013986,0.006993006993006993,0.0,0.0,0.06293706293706294,0.04195804195804196,0.0,0.23076923076923078,0.006993006993006993,0.0,0.006993006993006993,0.0,0.13286713286713286,0.06293706293706294,0.0,0.04195804195804196,0.0,0.0,0.02097902097902098,0.18181818181818182,0.006993006993006993,0.0,0.3006993006993007,0.006993006993006993,0.013986013986013986,0.24475524475524477,0.006993006993006993,0.04895104895104895,0.027972027972027972,0.027972027972027972,0.07692307692307693,0.11888111888111888,0.013986013986013986,0.03496503496503497,0.02097902097902098,0.0,0.1888111888111888,0.11188811188811189,0.013986013986013986,0.0,0.0,0.04895104895104895,0.06993006993006994,0.04895104895104895,0.0,0.02097902097902098,0.03496503496503497,0.0979020979020979,0.006993006993006993,0.006993006993006993,0.013986013986013986,0.006993006993006993,0.006993006993006993,0.13286713286713286,0.15384615384615385,0.006993006993006993,0.013986013986013986,0.03496503496503497,1.0,0.0,0.013986013986013986,0.006993006993006993,0.02097902097902098,0.04895104895104895,0.11888111888111888,0.02097902097902098,0.13986013986013987,0.03496503496503497,0.013986013986013986,0.0,0.006993006993006993,0.02097902097902098,0.013986013986013986,0.0,0.04195804195804196,0.006993006993006993,0.013986013986013986,0.013986013986013986,0.013986013986013986,0.0979020979020979,0.0,0.02097902097902098,0.22377622377622378,0.006993006993006993,0.0,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.013986013986013986,0.06293706293706294,0.006993006993006993,0.04195804195804196,0.04195804195804196,0.0,0.006993006993006993,0.013986013986013986,0.027972027972027972,0.04195804195804196,0.013986013986013986,0.04895104895104895,0.006993006993006993
napkins,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,1.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonfat milk,0.038461538461538464,0.0,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.0,0.08974358974358974,0.01282051282051282,0.01282051282051282,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.0,0.07692307692307693,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.1282051282051282,0.0,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.0,0.01282051282051282,0.05128205128205128,0.1282051282051282,0.0,0.0641025641025641,0.0,0.0,0.038461538461538464,0.20512820512820512,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.01282051282051282,0.07692307692307693,0.0,0.02564102564102564,0.038461538461538464,0.0,0.0641025641025641,0.19230769230769232,0.038461538461538464,0.1794871794871795,0.01282051282051282,0.038461538461538464,0.10256410256410256,0.1794871794871795,0.02564102564102564,0.01282051282051282,0.0,0.0641025641025641,0.0641025641025641,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.08974358974358974,0.038461538461538464,0.0,0.02564102564102564,0.01282051282051282,0.038461538461538464,0.2564102564102564,0.48717948717948717,0.01282051282051282,0.0,0.038461538461538464,0.02564102564102564,0.0,1.0,0.01282051282051282,0.01282051282051282,0.05128205128205128,0.19230769230769232,0.038461538461538464,0.01282051282051282,0.10256410256410256,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.0,0.08974358974358974,0.01282051282051282,0.0,0.0,0.01282051282051282,0.11538461538461539,0.01282051282051282,0.07692307692307693,0.32051282051282054,0.0,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.07692307692307693,0.0,0.1282051282051282,0.0,0.14102564102564102,0.11538461538461539,0.0,0.02564102564102564,0.0,0.0641025641025641,0.05128205128205128,0.01282051282051282,0.01282051282051282,0.01282051282051282
oatmeal,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.0,0.09090909090909091,0.0,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.0,0.30303030303030304,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.12121212121212122,0.0,0.030303030303030304,0.0,0.0,0.09090909090909091,0.18181818181818182,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.18181818181818182,0.0,0.030303030303030304,0.0,0.0,0.12121212121212122,0.18181818181818182,0.0,0.06060606060606061,0.0,0.06060606060606061,0.24242424242424243,0.24242424242424243,0.0,0.06060606060606061,0.0,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.0,0.0,0.0,0.21212121212121213,0.3939393939393939,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,1.0,0.030303030303030304,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.15151515151515152,0.030303030303030304,0.15151515151515152,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.0,0.0,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.0,0.030303030303030304,0.0
